 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
545,image.tiff:0230-0541,327,117.144,11.335,111,94,173,542.503,230.317,542.480,230.044,71.917,530,219,22,23,24.151,17.239,124.543,0.795,24.698,38306.000,116,0.693,6.201,0,38306.000,1,536,221,121.759,19.092,1.401,0.714,0.895
546,image.tiff:0216-0474,138,118.768,16.585,104,92,161,473.877,216.196,473.765,215.941,45.129,467,210,14,13,16.383,10.725,138.498,0.851,17.692,16390.000,114,0.326,3.042,0,16390.000,1,467,210,132.709,11.314,1.528,0.655,0.939
547,image.tiff:0201-0498,104,112.356,13.063,103,96,161,498.731,201.356,498.759,201.284,41.435,491,197,15,9,15.632,8.471,173.452,0.761,16.155,11685.000,109,0.876,6.774,0,11685.000,1,491,200,158.199,9.000,1.845,0.542,0.842
548,image.tiff:0134-0353,272,128.136,18.410,117,94,175,353.812,133.415,353.889,133.276,64.771,346,122,15,25,23.667,14.633,92.105,0.815,25.495,34853.000,125,0.068,2.240,0,34853.000,1,353,147,78.690,15.000,1.617,0.618,0.916
549,image.tiff:0161-0396,190,137.705,23.490,114,104,197,396.758,162.237,396.811,162.122,58.527,387,152,18,19,23.873,10.133,50.598,0.697,24.839,26164.000,134,0.631,-1.150,0,26164.000,1,388,171,49.899,11.552,2.356,0.424,0.886
550,image.tiff:0184-0350,120,130.542,21.205,110,102,220,349.800,184.142,349.743,184.038,40.473,343,179,14,10,14.315,10.673,173.166,0.921,15.232,15665.000,125,1.066,2.870,0,15665.000,1,343,181,156.801,10.000,1.341,0.746,0.949
551,image.tiff:0158-0336,83,131.434,31.374,97,93,219,335.970,158.958,335.550,158.927,33.726,330,154,12,9,12.186,8.672,174.325,0.917,12.649,10909.000,122,0.908,0.576,0,10909.000,1,330,157,161.565,9.000,1.405,0.712,0.912
552,image.tiff:0153-0347,100,122.280,19.890,105,99,181,347.060,153.010,347.074,152.930,37.476,342,147,10,13,13.568,9.384,106.326,0.895,14.318,12228.000,116,1.241,0.170,0,12228.000,1,343,147,114.775,9.945,1.446,0.692,0.922
553,image.tiff:0167-0349,123,123.976,24.659,112,83,200,348.939,167.711,349.161,167.783,40.724,342,162,14,11,14.584,10.738,11.453,0.932,15.232,15249.000,119,0.508,-0.135,0,15249.000,1,342,171,23.199,11.000,1.358,0.736,0.932
554,image.tiff:0220-0336,97,116.701,9.229,113,102,147,336.706,219.964,336.756,220.067,37.988,332,213,9,14,14.595,8.462,96.999,0.845,14.560,11320.000,115,1.349,-1.561,0,11320.000,1,335,213,105.945,8.881,1.725,0.580,0.911
555,image.tiff:0253-0247,176,115.807,19.838,101,91,170,247.125,252.375,246.934,252.000,50.415,240,245,15,16,16.042,13.969,106.341,0.870,18.028,20382.000,108,1.021,0.621,0,20382.000,1,241,246,123.690,15.000,1.148,0.871,0.907
556,image.tiff:0270-0256,145,121.883,12.747,118,102,156,255.459,270.217,255.523,269.962,46.290,250,262,12,16,17.239,10.710,114.626,0.850,18.358,17673.000,118,0.242,3.537,0,17673.000,1,251,262,119.358,11.932,1.610,0.621,0.924
557,image.tiff:0261-0180,311,107.682,15.752,92,83,175,181.458,260.243,181.580,260.502,80.478,170,246,21,30,33.333,11.879,118.696,0.603,33.615,33489.000,107,0.809,2.366,0,33489.000,1,171,247,120.379,14.349,2.806,0.356,0.850
558,image.tiff:0216-0386,105,117.390,9.179,112,103,153,386.100,216.871,386.017,216.844,38.570,379,212,14,9,14.381,9.296,7.212,0.887,14.866,12326.000,116,1.546,-0.023,0,12326.000,1,379,220,19.654,9.000,1.547,0.646,0.950
559,image.tiff:0205-0434,165,123.218,11.479,120,105,158,433.821,204.858,433.756,204.754,47.449,426,199,16,12,16.917,12.419,174.965,0.921,17.464,20331.000,120,1.897,-8.299,0,20331.000,1,426,201,156.371,12.000,1.362,0.734,0.951
560,image.tiff:0262-0398,409,116.601,15.825,107,91,179,398.676,260.950,398.671,260.564,85.615,387,248,22,29,27.441,18.977,118.158,0.701,32.650,47690.000,113,0.924,3.533,0,47690.000,1,390,248,117.350,21.874,1.446,0.692,0.878
561,image.tiff:0286-0313,183,122.667,18.020,114,93,186,312.921,286.915,312.529,286.698,50.438,306,279,15,15,17.040,13.674,131.436,0.904,18.601,22448.000,117,0.984,1.152,0,22448.000,1,306,281,143.746,14.849,1.246,0.802,0.943
562,image.tiff:0304-0301,75,116.560,13.383,106,101,167,301.407,304.620,301.374,304.500,32.392,297,299,9,11,11.815,8.083,58.095,0.898,12.530,8742.000,111,1.755,4.068,0,8742.000,1,298,310,61.390,8.485,1.462,0.684,0.932
563,image.tiff:0204-0332,159,128.377,20.495,114,100,196,333.393,204.425,333.108,204.575,49.847,324,197,17,14,18.718,10.815,35.018,0.804,19.723,20412.000,121,1.098,1.339,0,20412.000,1,324,209,30.466,12.021,1.731,0.578,0.906
564,image.tiff:0185-0292,115,149.278,20.405,125,112,209,293.074,183.900,292.965,184.054,43.263,286,178,12,14,14.843,9.865,126.996,0.772,16.401,17167.000,146,0.773,-1.742,0,17167.000,1,287,179,127.569,11.314,1.505,0.665,0.881
565,image.tiff:0317-0216,101,125.248,19.663,111,101,220,216.312,317.084,216.374,317.012,38.539,210,311,12,12,12.333,10.427,135.680,0.855,13.416,12650.000,119,1.321,7.515,0,12650.000,1,210,315,153.435,11.835,1.183,0.845,0.882
566,image.tiff:0019-0012,263,117.221,35.257,94,67,253,12.211,18.964,11.938,18.646,61.755,5,8,15,22,22.399,14.950,82.801,0.867,22.804,30829.000,103,2.250,5.485,0,30829.000,1,9,30,74.745,15.000,1.498,0.667,0.934
567,image.tiff:0015-0031,92,110.076,28.975,99,90,253,30.761,15.076,30.956,14.793,36.971,26,9,10,13,13.208,8.869,67.399,0.846,14.318,10127.000,101,3.915,16.537,0,10127.000,1,29,22,65.225,9.987,1.489,0.671,0.889
568,image.tiff:0015-0052,239,118.464,49.040,93,82,253,51.646,15.165,52.407,14.166,64.439,41,7,23,17,23.888,12.739,29.785,0.723,25.942,28313.000,100,2.148,2.959,0,28313.000,1,41,20,27.553,15.496,1.875,0.533,0.872
569,image.tiff:0019-0070,185,96.870,8.964,94,81,126,70.354,20.468,70.391,20.449,51.938,62,12,17,15,16.207,14.534,20.234,0.862,18.028,17921.000,94,0.415,7.101,0,17921.000,1,62,25,19.440,15.000,1.115,0.897,0.918
570,image.tiff:0054-0010,187,105.674,19.674,95,79,196,10.051,54.131,10.048,53.859,52.990,0,49,20,11,20.563,11.579,179.450,0.837,20.616,19761.000,99,1.555,3.049,0,19761.000,1,0,56,14.036,11.000,1.776,0.563,0.954
571,image.tiff:0066-0005,91,101.297,22.613,92,61,166,5.291,65.786,5.141,65.865,45.231,0,61,14,11,13.486,8.591,7.555,0.559,17.464,9218.000,94,1.079,0.128,0,9218.000,1,-3,62,166.759,11.000,1.570,0.637,0.677
572,image.tiff:0033-0109,216,101.505,8.758,97,90,142,108.815,34.528,108.836,34.397,56.693,101,24,16,19,19.369,14.199,118.768,0.845,21.024,21925.000,99,1.805,1.558,0,21925.000,1,106,24,115.346,15.496,1.364,0.733,0.913
573,image.tiff:0048-0087,235,104.787,12.517,99,79,154,87.662,47.704,87.690,47.688,58.578,81,37,13,22,22.494,13.302,82.027,0.861,23.087,24625.000,103,0.777,6.335,0,24625.000,1,85,59,72.350,13.000,1.691,0.591,0.951
574,image.tiff:0046-0036,254,106.961,14.140,97,85,153,36.382,45.524,36.366,45.234,73.122,24,38,25,16,23.792,13.593,179.619,0.597,25.710,27168.000,104,0.643,3.642,0,27168.000,1,24,45,13.496,16.000,1.750,0.571,0.805
575,image.tiff:0039-0058,68,108.206,14.400,102,88,151,58.662,39.809,58.687,39.539,30.872,55,34,7,11,11.599,7.464,81.970,0.897,12.083,7358.000,104,1.226,3.054,0,7358.000,1,56,45,65.556,7.000,1.554,0.644,0.958
576,image.tiff:0042-0072,100,108.740,12.599,99,87,144,72.300,42.120,72.125,42.131,36.665,67,36,11,12,12.463,10.217,53.640,0.935,13.038,10874.000,107,1.068,-3.423,0,10874.000,1,67,46,32.471,10.607,1.220,0.820,0.926
577,image.tiff:0072-0020,77,122.883,17.860,108,94,167,19.877,72.643,19.773,72.455,33.606,14,68,12,9,13.062,7.505,154.615,0.857,13.892,9462.000,119,0.685,-1.216,0,9462.000,1,14,70,149.744,8.225,1.740,0.575,0.895
578,image.tiff:0083-0021,76,107.184,14.837,99,87,155,22.197,83.395,22.222,83.274,40.829,13,79,17,9,18.446,5.246,156.664,0.573,18.385,8146.000,102,1.769,-3.115,0,8146.000,1,13,80,157.620,6.134,3.516,0.284,0.844
579,image.tiff:0098-0036,155,94.600,13.634,87,77,144,36.810,97.584,36.508,97.594,57.612,24,92,24,12,25.516,7.734,160.629,0.587,25.298,14663.000,90,1.720,0.719,0,14663.000,1,24,95,161.565,8.761,3.299,0.303,0.854
580,image.tiff:0059-0063,129,107.395,11.871,102,90,151,63.399,60.043,63.548,59.904,42.441,56,53,14,13,15.852,10.362,42.654,0.900,17.205,13854.000,104,0.619,8.895,0,13854.000,1,56,66,35.538,11.314,1.530,0.654,0.925
581,image.tiff:0074-0060,127,113.559,17.077,102,89,170,60.610,75.618,60.276,75.357,51.076,52,67,17,15,20.020,8.077,138.898,0.612,21.401,14422.000,109,1.131,0.870,0,14422.000,1,52,68,142.595,10.836,2.479,0.403,0.791
582,image.tiff:0070-0084,231,111.000,12.225,101,88,151,85.102,70.297,85.028,70.310,58.909,74,62,20,17,19.680,14.945,3.424,0.836,20.881,25641.000,109,-0.225,11.771,0,25641.000,1,74,68,163.301,16.250,1.317,0.759,0.911
583,image.tiff:0090-0057,292,107.572,14.873,87,80,154,56.089,90.312,56.153,90.094,71.156,47,81,20,19,21.699,17.134,133.072,0.725,24.413,31411.000,106,0.778,0.072,0,31411.000,1,47,83,145.008,18.635,1.266,0.790,0.893
584,image.tiff:0074-0105,125,102.104,15.275,93,79,153,104.780,74.396,104.602,74.296,45.979,97,68,16,13,18.812,8.460,35.480,0.743,18.868,12763.000,97,1.093,1.561,0,12763.000,1,97,79,32.005,9.417,2.224,0.450,0.893
585,image.tiff:0084-0111,160,103.994,12.633,104,83,143,110.750,84.231,110.768,84.100,47.527,104,76,14,16,15.491,13.150,75.679,0.890,16.763,16639.000,103,0.574,4.561,0,16639.000,1,107,92,72.646,14.000,1.178,0.849,0.914
586,image.tiff:0027-0129,192,105.573,10.477,97,86,139,129.542,27.156,129.361,27.099,57.543,122,17,15,21,23.117,10.575,116.768,0.729,23.707,20270.000,104,-0.730,18.244,0,20270.000,1,125,17,117.646,11.632,2.186,0.457,0.891
587,image.tiff:0023-0141,104,100.894,12.282,92,85,147,141.154,23.385,141.036,23.211,38.326,135,17,12,12,12.139,10.908,133.346,0.890,13.416,10493.000,99,1.389,2.824,0,10493.000,1,139,17,116.565,11.932,1.113,0.899,0.904
588,image.tiff:0055-0135,193,105.979,15.975,95,82,162,135.609,54.909,135.139,54.564,55.629,125,47,20,16,21.488,11.436,146.419,0.784,22.825,20454.000,101,1.374,1.890,0,20454.000,1,125,49,151.189,12.728,1.879,0.532,0.896
589,image.tiff:0075-0137,94,120.053,15.696,114,95,164,136.830,74.851,136.506,74.989,40.329,130,69,14,12,17.192,6.962,37.823,0.726,17.804,11285.000,118,1.251,-2.538,0,11285.000,1,130,81,38.157,7.778,2.470,0.405,0.891
590,image.tiff:0051-0180,120,107.808,17.371,102,88,166,180.067,51.283,179.787,51.154,40.142,174,45,12,13,13.549,11.276,62.394,0.936,14.422,12937.000,101,1.164,0.792,0,12937.000,1,176,57,56.310,11.776,1.202,0.832,0.913
591,image.tiff:0081-0173,166,102.952,17.728,87,82,171,173.500,81.849,173.431,81.457,51.746,167,72,13,19,20.283,10.421,118.162,0.779,21.471,17090.000,97,1.708,0.894,0,17090.000,1,168,72,117.759,12.018,1.946,0.514,0.917
592,image.tiff:0094-0149,180,111.006,28.362,88,81,209,149.450,94.122,149.246,94.304,61.330,139,84,20,20,24.350,9.412,47.000,0.601,24.413,19981.000,100,1.270,0.831,0,19981.000,1,139,102,34.992,11.052,2.587,0.387,0.816
593,image.tiff:0067-0259,221,131.661,33.907,96,87,216,259.007,66.084,258.444,66.116,63.148,252,55,15,24,26.196,10.741,63.426,0.696,27.295,29097.000,122,0.644,-0.752,0,29097.000,1,253,79,61.557,12.484,2.439,0.410,0.908
594,image.tiff:0037-0261,166,99.560,12.920,92,80,155,260.952,37.247,260.770,37.274,48.320,254,30,15,15,17.297,12.220,43.913,0.893,18.028,16527.000,97,1.333,5.947,0,16527.000,1,254,43,33.690,12.728,1.415,0.706,0.933
595,image.tiff:0040-0279,167,104.359,15.378,96,82,150,280.374,40.763,280.336,40.815,58.964,272,29,15,22,25.032,8.494,59.868,0.604,25.060,17428.000,98,1.092,1.455,0,17428.000,1,273,51,61.390,9.883,2.947,0.339,0.837
596,image.tiff:0058-0280,188,130.856,19.461,111,104,194,280.479,58.404,280.552,58.338,55.404,272,49,17,18,22.137,10.813,46.658,0.770,22.804,24601.000,125,1.027,0.290,0,24601.000,1,274,67,52.125,12.021,2.047,0.488,0.913
597,image.tiff:0014-0309,110,113.927,39.798,88,68,252,308.636,13.936,308.817,13.428,38.390,303,8,12,12,12.426,11.271,45.615,0.938,13.892,12532.000,95,1.877,2.996,0,12532.000,1,303,18,30.256,11.885,1.103,0.907,0.913
598,image.tiff:0017-0269,166,104.657,20.740,97,85,198,268.247,16.572,268.265,16.414,50.132,262,9,14,17,17.462,12.104,72.599,0.830,18.358,17373.000,99,2.612,9.683,0,17373.000,1,266,26,60.642,13.085,1.443,0.693,0.892
599,image.tiff:0033-0293,222,117.216,22.507,98,89,187,293.144,32.509,293.189,32.543,66.493,288,19,10,28,29.416,9.609,84.505,0.631,28.862,26022.000,110,1.105,0.127,0,26022.000,1,289,47,75.964,9.816,3.061,0.327,0.921
600,image.tiff:0032-0203,233,116.665,13.253,111,98,165,201.976,32.440,201.711,32.552,66.123,194,20,18,24,20.533,14.448,78.249,0.670,24.739,27183.000,113,1.642,3.805,0,27183.000,1,196,44,75.964,16.787,1.421,0.704,0.846
601,image.tiff:0041-0210,59,98.780,11.954,92,79,133,210.229,41.686,210.169,41.782,28.606,206,37,9,9,10.793,6.960,135.527,0.906,11.402,5828.000,96,-0.314,10.673,0,5828.000,1,207,37,127.875,7.778,1.551,0.645,0.901
602,image.tiff:0048-0245,185,108.130,17.795,93,84,169,245.435,48.786,245.224,48.631,57.366,239,37,12,23,23.953,9.834,70.765,0.706,24.698,20004.000,102,1.086,1.230,0,20004.000,1,241,60,68.629,11.160,2.436,0.411,0.920
603,image.tiff:0082-0229,130,93.762,16.164,85,73,152,228.946,81.877,228.923,81.616,44.617,222,75,14,14,16.589,9.978,40.046,0.821,17.205,12189.000,88,1.507,2.839,0,12189.000,1,222,88,35.538,11.099,1.663,0.601,0.906
604,image.tiff:0011-0147,114,145.816,66.295,95,71,254,147.018,11.395,146.316,10.671,43.905,138,7,18,9,17.719,8.192,173.427,0.743,18.682,16623.000,107,0.683,-1.341,0,16623.000,1,138,8,164.476,8.791,2.163,0.462,0.877
605,image.tiff:0124-0109,77,125.623,24.624,101,92,193,109.227,124.136,109.021,124.297,32.968,103,120,12,8,12.195,8.039,172.556,0.890,12.649,9673.000,119,0.877,-1.221,0,9673.000,1,103,123,161.565,8.000,1.517,0.659,0.928
606,image.tiff:0121-0122,106,111.764,20.236,90,86,167,122.009,121.000,122.087,121.237,38.957,116,115,12,12,14.370,9.392,134.567,0.878,15.000,11847.000,106,0.836,-0.991,0,11847.000,1,118,115,126.870,9.899,1.530,0.654,0.926
607,image.tiff:0120-0145,250,107.512,22.235,97,80,230,144.776,120.532,144.327,120.540,65.076,133,113,25,14,23.524,13.531,176.375,0.742,25.179,26878.000,101,1.997,5.880,0,26878.000,1,133,122,173.157,13.928,1.738,0.575,0.898
608,image.tiff:0082-0199,326,105.052,15.470,89,81,171,199.362,82.899,199.103,82.826,89.413,184,73,31,19,28.746,14.439,172.754,0.512,31.780,34247.000,103,1.173,4.259,0,34247.000,1,184,83,167.276,18.594,1.991,0.502,0.738
609,image.tiff:0165-0020,70,117.471,29.965,92,80,189,20.357,165.914,19.882,165.742,31.638,15,161,11,9,10.744,8.295,13.982,0.879,11.705,8223.000,107,0.913,-0.724,0,8223.000,1,15,169,19.983,9.000,1.295,0.772,0.897
610,image.tiff:0157-0035,107,123.598,38.796,92,83,249,34.379,157.369,34.197,156.979,39.893,28,152,14,11,15.282,8.915,29.425,0.845,16.125,13225.000,109,1.008,0.286,0,13225.000,1,28,162,29.745,9.713,1.714,0.583,0.903
611,image.tiff:0284-0395,137,118.117,17.747,107,92,180,395.026,284.164,394.736,283.743,46.425,388,277,14,15,18.072,9.652,129.516,0.799,18.601,16182.000,112,0.837,2.220,0,16182.000,1,390,277,126.254,10.607,1.872,0.534,0.923
612,image.tiff:0106-0647,310,123.571,17.183,116,97,184,648.519,105.971,648.206,105.712,83.084,636,96,23,20,21.866,18.051,49.482,0.564,26.401,38307.000,119,1.180,2.359,0,38307.000,1,636,113,37.304,19.895,1.211,0.826,0.795
613,image.tiff:0187-0545,137,121.007,10.715,120,102,157,545.347,187.128,545.325,187.095,45.553,537,181,16,12,17.538,9.946,31.591,0.830,18.358,16578.000,120,2.547,-19.514,0,16578.000,1,537,191,29.358,10.607,1.763,0.567,0.938
614,image.tiff:0127-0560,93,124.667,10.597,121,106,156,560.038,127.220,559.935,127.217,36.458,553,123,14,8,14.588,8.117,4.327,0.879,14.866,11594.000,123,-0.666,16.963,0,11594.000,1,553,130,19.654,8.000,1.797,0.556,0.930
615,image.tiff:0219-0562,119,129.714,18.744,112,103,179,562.189,218.845,561.931,218.672,44.803,553,214,18,10,18.382,8.243,159.762,0.745,19.313,15436.000,122,0.849,-0.986,0,15436.000,1,553,215,158.749,9.205,2.230,0.448,0.905
616,image.tiff:0286-0586,282,125.199,12.933,118,101,178,587.663,287.227,587.407,287.165,77.470,572,276,28,20,27.920,12.860,28.984,0.590,32.249,35306.000,123,0.972,-0.460,0,35306.000,1,572,293,29.745,15.249,2.171,0.461,0.846
617,image.tiff:0219-0728,213,130.540,13.733,119,106,164,728.758,219.833,728.523,219.678,71.325,718,211,21,17,23.957,11.320,29.506,0.526,25.239,27805.000,126,-0.099,7.330,0,27805.000,1,718,226,33.690,13.661,2.116,0.473,0.798
618,image.tiff:0290-0671,213,121.437,7.582,117,107,146,671.190,289.434,671.298,289.332,59.380,662,281,19,19,22.973,11.805,44.601,0.759,23.431,25866.000,120,1.784,-22.013,0,25866.000,1,665,300,50.194,12.728,1.946,0.514,0.895
619,image.tiff:0280-0776,146,119.856,11.343,115,106,166,776.267,280.493,776.022,280.418,47.319,767,276,19,9,19.510,9.528,178.673,0.819,19.416,17499.000,117,3.463,-10.681,0,17499.000,1,767,278,168.111,9.000,2.048,0.488,0.951
620,image.tiff:0408-0916,129,142.016,17.557,130,115,190,915.678,408.019,915.707,407.665,43.963,911,400,11,16,15.260,10.763,96.002,0.839,16.492,18320.000,141,0.940,-4.514,0,18320.000,1,912,400,104.036,11.000,1.418,0.705,0.915
621,image.tiff:0419-0965,108,116.907,17.638,101,96,164,965.602,418.417,965.502,418.322,38.257,960,413,11,12,12.578,10.933,115.964,0.927,13.892,12626.000,111,0.913,-0.460,0,12626.000,1,961,413,120.256,11.000,1.150,0.869,0.939
622,image.tiff:0571-0661,161,102.168,23.438,83,75,207,661.419,570.742,661.515,570.590,53.126,652,564,19,14,19.909,10.296,36.317,0.717,21.024,16449.000,94,1.490,2.753,0,16449.000,1,652,576,25.346,12.532,1.934,0.517,0.834
623,image.tiff:0527-0680,170,106.365,17.228,94,83,167,679.653,528.082,679.889,528.156,65.451,669,519,22,17,23.343,9.272,137.711,0.499,25.554,18082.000,101,1.395,-1.132,0,18082.000,1,669,521,149.421,12.186,2.518,0.397,0.707
624,image.tiff:0344-0378,131,109.832,9.520,107,94,155,379.149,343.324,379.176,343.444,48.917,371,336,15,16,20.244,8.239,134.251,0.688,20.616,14388.000,107,0.161,23.570,0,14388.000,1,372,336,129.094,9.192,2.457,0.407,0.882
625,image.tiff:0348-0370,135,111.000,11.827,102,94,158,369.196,349.019,369.118,349.111,46.746,361,343,18,11,17.908,9.598,157.827,0.776,19.313,14985.000,107,1.395,6.906,0,14985.000,1,361,346,158.749,11.000,1.866,0.536,0.915
626,image.tiff:0476-0383,216,119.773,7.539,113,101,143,383.190,476.648,383.139,476.689,56.089,376,466,14,20,20.175,13.631,106.565,0.863,21.190,25871.000,119,-3.277,69.799,0,25871.000,1,381,466,109.290,14.000,1.480,0.676,0.941
627,image.tiff:0426-0339,148,119.635,9.574,116,101,153,339.770,426.601,339.756,426.425,46.912,334,417,11,18,17.556,10.734,97.896,0.845,18.439,17706.000,118,-1.808,35.556,0,17706.000,1,339,417,102.529,11.000,1.636,0.611,0.928
628,image.tiff:0515-0271,114,117.553,8.542,115,102,142,271.754,514.553,271.720,514.568,40.340,266,508,11,14,14.794,9.811,119.610,0.880,15.652,13401.000,116,-2.922,59.104,0,13401.000,1,268,508,116.565,10.607,1.508,0.663,0.931
629,image.tiff:0445-0295,116,115.086,6.973,115,102,140,295.293,445.388,295.256,445.310,42.438,288,439,15,12,16.372,9.021,151.987,0.809,16.401,13350.000,115,6.660,-129.605,0,13350.000,1,289,440,142.431,9.401,1.815,0.551,0.882
630,image.tiff:0462-0340,323,117.056,11.179,107,97,153,339.351,462.568,339.135,462.153,72.460,331,449,19,26,28.654,14.352,116.626,0.773,29.069,37809.000,114,0.953,2.449,0,37809.000,1,333,449,116.565,15.334,1.996,0.501,0.919
631,image.tiff:0458-0354,313,114.342,14.575,106,91,188,354.171,457.350,354.219,457.114,77.122,344,444,20,28,28.181,14.142,121.074,0.661,30.887,35789.000,112,1.469,9.999,0,35789.000,1,345,445,119.055,16.855,1.993,0.502,0.861
632,image.tiff:0455-0396,168,114.179,26.859,91,86,235,396.863,456.113,396.851,455.812,56.225,385,450,22,11,23.003,9.299,5.045,0.668,23.087,19182.000,104,1.679,3.154,0,19182.000,1,385,458,17.650,10.696,2.474,0.404,0.868
633,image.tiff:0288-0849,249,126.884,15.140,116,103,166,849.886,288.564,850.206,288.330,64.350,838,279,22,18,24.916,12.724,34.318,0.756,25.239,31594.000,122,0.696,0.150,0,31594.000,1,839,296,33.690,13.983,1.958,0.511,0.894
634,image.tiff:0312-0945,157,124.866,12.838,117,102,161,945.360,313.111,945.179,313.080,51.198,935,307,20,11,20.925,9.553,11.532,0.753,20.881,19604.000,121,0.243,6.007,0,19604.000,1,935,315,16.699,10.494,2.190,0.457,0.890
635,image.tiff:0329-0322,172,107.390,20.519,93,82,190,321.366,328.895,321.473,328.726,53.843,312,322,20,14,20.705,10.577,24.912,0.746,21.541,18471.000,101,1.304,2.201,0,18471.000,1,312,334,21.801,12.053,1.958,0.511,0.841
636,image.tiff:0475-0060,256,122.289,13.992,111,98,166,60.074,474.891,59.754,474.599,64.040,52,464,16,23,25.135,12.968,112.636,0.784,25.554,31306.000,120,1.153,-4.361,0,31306.000,1,54,464,120.579,14.301,1.938,0.516,0.923
637,image.tiff:0634-0064,220,107.936,21.958,96,79,180,63.914,634.459,63.993,634.486,54.186,56,626,16,17,17.353,16.142,51.975,0.942,18.385,23746.000,101,1.160,1.164,0,23746.000,1,60,643,67.620,16.000,1.075,0.930,0.950
638,image.tiff:0429-0068,116,117.388,11.616,111,100,150,68.586,428.862,68.607,428.737,41.027,63,422,11,14,15.306,9.650,119.121,0.866,16.125,13617.000,115,0.056,10.143,0,13617.000,1,65,422,119.745,10.734,1.586,0.630,0.921
639,image.tiff:0399-0064,521,113.946,12.004,105,88,160,65.037,402.156,64.640,402.128,113.211,46,386,36,27,36.228,18.311,17.803,0.511,40.804,59366.000,112,0.121,9.116,0,59366.000,1,49,411,36.027,23.232,1.978,0.505,0.729
640,image.tiff:0365-0118,160,120.669,14.460,111,98,169,118.231,365.650,118.271,365.174,54.532,113,355,10,21,21.159,9.628,90.654,0.676,21.378,19307.000,116,0.649,1.552,0,19307.000,1,118,355,100.784,10.000,2.198,0.455,0.877
641,image.tiff:0456-0014,352,111.830,13.032,101,88,170,14.486,455.611,14.461,455.718,105.716,3,441,23,30,28.184,15.902,68.588,0.396,30.265,39364.000,110,0.858,2.185,0,39364.000,1,11,441,97.595,20.751,1.772,0.564,0.688
642,image.tiff:0470-0185,126,134.270,16.691,120,110,187,185.500,469.730,185.322,469.615,41.755,178,464,14,12,14.627,10.968,156.311,0.908,16.125,16918.000,129,0.847,-0.209,0,16918.000,1,178,467,150.255,11.885,1.334,0.750,0.910
643,image.tiff:0696-0415,142,122.486,12.618,116,96,162,414.134,696.634,414.201,696.698,49.066,407,689,16,14,18.921,9.556,140.727,0.741,20.000,17393.000,122,0.033,6.418,0,17393.000,1,407,690,143.130,10.975,1.980,0.505,0.879
644,image.tiff:0705-0402,169,132.207,11.134,124,108,162,402.938,705.624,402.850,705.661,51.143,393,698,18,14,16.839,12.778,171.938,0.812,18.974,22343.000,132,1.562,-23.844,0,22343.000,1,393,704,161.565,14.000,1.318,0.759,0.889
645,image.tiff:0304-0930,156,139.577,11.034,133,115,173,929.872,304.058,929.830,304.038,49.656,925,295,10,19,19.630,10.119,76.474,0.795,20.616,21774.000,140,1.301,-19.490,0,21774.000,1,926,314,67.166,10.000,1.940,0.515,0.960
646,image.tiff:0289-0959,191,117.492,8.127,115,103,144,958.657,289.662,958.617,289.764,52.846,951,281,16,16,18.401,13.216,135.763,0.859,20.000,22441.000,116,-0.090,24.750,0,22441.000,1,954,281,126.870,14.142,1.392,0.718,0.929
647,image.tiff:0235-0488,229,136.144,10.772,129,113,162,489.561,234.216,489.512,234.079,59.692,481,224,15,22,21.667,13.457,107.357,0.808,22.804,31177.000,137,-0.177,0.500,0,31177.000,1,488,224,105.255,14.986,1.610,0.621,0.920
648,image.tiff:0602-0668,191,134.550,17.002,114,106,184,668.165,601.725,668.420,601.642,53.178,659,595,18,14,19.989,12.166,29.707,0.849,21.633,25699.000,134,0.420,-0.066,0,25699.000,1,659,608,33.690,13.284,1.643,0.609,0.939
649,image.tiff:0258-0762,210,133.167,13.632,120,110,172,762.919,258.376,763.050,258.160,55.899,752,252,21,13,21.550,12.408,9.166,0.845,21.587,27965.000,131,1.119,-6.209,0,27965.000,1,752,259,13.392,12.908,1.737,0.576,0.927
650,image.tiff:0218-0237,134,127.761,16.405,113,106,179,237.373,218.097,237.186,217.856,43.595,230,212,15,12,15.403,11.077,151.112,0.886,16.401,17120.000,122,1.055,0.599,0,17120.000,1,231,213,142.431,12.000,1.391,0.719,0.905
651,image.tiff:0305-0022,221,106.086,12.745,95,87,148,23.391,306.799,23.256,306.687,61.244,13,297,19,17,18.673,15.069,57.089,0.740,22.023,23445.000,104,0.814,0.573,0,23445.000,1,14,314,50.528,17.000,1.239,0.807,0.858
652,image.tiff:0328-0024,148,107.534,19.780,97,85,189,24.486,328.061,24.762,327.483,49.314,18,319,13,18,19.808,9.513,58.739,0.765,20.591,15915.000,101,1.918,2.509,0,15915.000,1,20,337,60.945,10.547,2.082,0.480,0.908
653,image.tiff:0329-0007,299,128.070,39.817,255,98,255,6.931,326.433,6.262,326.739,78.446,0,316,17,26,25.983,14.652,65.498,0.611,29.155,38293.000,114,2.444,5.260,0,38293.000,1,1,342,59.036,20.000,1.773,0.564,0.773
